Date,Building Number,Project Name,Address,Status,Url
02/26/2010,2010-001492,CUMBERLAND CHRISTIAN ACADEMY   (TEMP SIGN ),"4900 FLOYD RD, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00448&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001483,NEW TENANT - INTERIOR RENO,"3822 ROSWELL RD, SUITE 113, MARIETTA GA 30062",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00447&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001481,CUMBERLAND CHRISTIAN ACADEMY - TEMP SIGN,"4900 FLOYD RD, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00446&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001480,ELEC ONLY,"2660 CLAY RD, AUSTELL GA 30106",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00445&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001477,ROOFTOP ANTENNA CO-LOCATION,"2500 WINDY RIDGE PKWY, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00444&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001476,DAWSONS CREEK,"DALLAS HWY @ BOB COX RD, BLDG, MARIETTA GA",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00443&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001475,DAWSON'S CREEK,"2006 DALLAS HWY, MARIETTA GA 30064",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00442&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001491,POOL CABANA,"689 ATLANTA COUNTRY CLUB DR, MARIETTA GA 30067",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00991&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001490,PLUMBING,"1839 BLACKWATER DR, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00990&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001489,SINGLE FAMILY STICK BUILT,"2221 ACWORTH DUE WEST RD, ACWORTH GA 30101",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00989&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001488,PORCH ROOF,"4340 HADAWAY RD, KENNESAW GA 30152",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00988&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001487,ADDITION,"535 FRASIER ST, MARIETTA GA 30060",Void,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00987&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001486,DECK,"4055 JORDAN LAKE DR, MARIETTA GA 30062",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00986&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001485,RENOVATION,"2401 SASSAFRASS LN, POWDER SPRINGS GA 30127",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00985&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001484,BASEMENT FINISH,"4915 GOLDEN CIR, MABLETON GA 30126",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00984&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001482,RENOVATION,"5839 JOE JERKINS BLVD, AUSTELL GA 30106",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00983&agencyCode=COBBCO&IsToShowInspection=
02/26/2010,2010-001479,HEATING,"1006 HALLMAN TER, MARIETTA GA 30064",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BHM&capID2=00000&capID3=00982&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001471,REMODEL - FACADE RENOVATION,"1287 JOHNSON FERRY RD, SUITE 1000, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00441&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001470,EXTERIOR FACADE RENOVATION,"1285 JOHNSON FERRY RD, BLDG 200, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00440&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001469,ELECTRIC,"1500 BELLEMEADE DR, 12B, MARIETTA GA 30008",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00439&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001468,REMODEL - INTERIOR RENO,"400 ERNEST BARRETT PKWY, SUITE 150, KENNESAW GA 30144",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00438&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001465,J. GUMBO'S,"745 CHASTAIN RD, KENNESAW GA 30144",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00436&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001463,GATEWAY ACADEMY & CHILDCARE CENTER,"2090 LOWER ROSWELL RD, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00435&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001458,UPS STORE  (E & O INNOVATIVE SERV),"1400 VETERANS MEMORIAL HWY SE, 134, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00434&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001457,SUSHINOBO IN VININGS,"5500 WEST VILLAGE CT, SMYRNA GA 30080",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00433&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001453,COMM RETAINING WALL,"704 CUMBERLAND CT, BLDG 700, SMYRNA GA 30080",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00432&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001452,STERLING NATIONAL,"210 INTERSTATE NORTH PKWY SE, ATLANTA GA 30339",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00431&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001451,J BRYANT SHOPPING CENTER,"3154 JOHNSON FERRY RD NE, MAREITTTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00430&agencyCode=COBBCO&IsToShowInspection=
02/25/2010,2010-001438,MERCHANTS STATION,"3939 ROSWELL RD, MARIETTA GA 30062",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=10BLD&capID2=00000&capID3=00429&agencyCode=COBBCO&IsToShowInspection=
