Date,Building Number,Project Name,Address,Status,Url
05/29/2015,2015-004440,TOWNHOME,"2545 JOSSELYN LN SE, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BMU&capID2=00000&capID3=00173&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004439,TOWNHOME,"2541 JOSSELYN LN SE, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BMU&capID2=00000&capID3=00172&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004438,TOWNHOME,"2537 JOSSELYN LN SE, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BMU&capID2=00000&capID3=00171&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004437,TOWNHOME,"2533 JOSSELYN LN SE, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BMU&capID2=00000&capID3=00170&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004458,POOL AND BARRIER - COMMERCIAL,"1236 SMITHWELL PT NW, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01475&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004442,REMODEL - COMMERCIAL,"2971 OLYMPIC INDUSTRIAL DR SE, SUITE 116, SMYRNA GA 30080",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01474&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004441,REMODEL-INTERIOR DEMO,"2359 WINDY HILL RD, SUITE 400, MARIETTA GA 30067",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01473&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004436,NEW TENANT - INT RENO,"2932 CANTON RD NE, SUITE 240, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01472&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004434,NEW TENANT - INTERIOR / EXT RENO,"4898 AUSTELL RD, AUSTELL GA 30106",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01471&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004432,NEW TENANT - INT RENO,"2345 EAST-WEST CONN, SUITE 1010, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01470&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004431,VACANT TENANT,"2345 EAST-WEST CONN, SUITE 1000, AUSTELL GA 30106",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=01469&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004463,ADDITION,"3635 MOUNTAIN RD, MARIETTA GA 30066",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02815&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004462,ADD/RENO,"343 INDIAN HILLS TRL, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02814&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004461,SINGLE FAMILY STICK BUILT,"3459 NETTLE LN, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02813&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004459,ADDITION,"1689 HAMPTON OAKS BND, MARIETTA GA 30066",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02811&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004457,RENOVATION,"2823 LANDING WAY, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02810&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004456,SINGLE FAMILY STICK BUILT,"4384 MAVERICK LN, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02809&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004455,ELEC,"2920 FOREST HIGHLANDS DR, MARIETTA GA 30062",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02808&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004454,HEATING,"3105 WINBORN PL, KENNESAW GA 30152",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02807&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004453,HEATING,"1262 CALLINGTON PT, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02806&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004452,HEATING,"3673 AUTUMN VIEW DR, ACWORTH GA 30101",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02805&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004451,HEATING,"5005 WESTRIDGE LN, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02804&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004446,BASEMENT FINISH,"310 PEACOCK DR, MARIETTA GA 30064",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02799&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004445,RENO,"3881 REECE RD, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02798&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004444,DEMO - RESIDENTIAL,"1803 WALDREP CIR, MARIETTA GA 30060",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02797&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004443,ADDITION,"633 INDIAN HILLS PKWY, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02796&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004435,ADD/RENO,"810 MITSY RIDGE DR, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02795&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004433,RENO,"1453 WATERFORD GREEN CT, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02794&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004430,SINGLE FAMILY STICK BUILT,"6191 MORTIMER CT, ACWORTH GA 30101",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02793&agencyCode=COBBCO&IsToShowInspection=
05/29/2015,2015-004429,ADDITION,"1711 SILVERCHASE DR, MARIETTA GA 30008",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=02792&agencyCode=COBBCO&IsToShowInspection=
