Date,Building Number,Project Name,Address,Status,Url
08/31/2023,2023-008570,POWER USE ONLY,"175 TIMBER CREEK LN, MARIETTA GA 30060",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01425&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008556,REMODEL,"1790 MARS HILL RD, ACWORTH GA 30101",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01424&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008552,NEW TENANT,"3350 RIVERWOOD PKWY, SUITE 2110, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01423&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008543,FOUNDATION ONLY,"4220 LOWER ROSWELL RD NE, BLDG 9000, MARIETTA GA 30067",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01422&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008540,FOUNDATION ONLY,"4220 LOWER ROSWELL RD NE, BLDG 8000, MARIETTA GA 30067",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01421&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008539,NEW TENANT,"300 GALLERIA PKWY SE, SUITE 1900, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01420&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008536,NEW TENANT,"1205 JOHNSON FERRY RD NE, SUITE 105, MARIETTA GA 30068",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01419&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008578,SINGLE FAMILY STICK BUILT,"2343 ELLIS MOUNTAIN DR SW, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=06868&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008577,NEW HOME SINGLE FAMILY STICK BUILT,"1907 AQUINAS CT, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=06867&agencyCode=COBBCO&IsToShowInspection=
08/31/2023,2023-008576,ELECTRICAL,"540 LANDERS DR, MABLETON GA 30126",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=06866&agencyCode=COBBCO&IsToShowInspection=
