Date,Building Number,Project Name,Address,Status,Url
06/30/2023,2023-006246,POOL & BARRIER,"4730 FLOYD RD, MABLETON GA 30126",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01131&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006245,ELECTRICAL,"3540 PAUL SAMUEL RD, KENNESAW GA 30152",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01130&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006240,PLUMBING,"1310 POWERS FERRY RD SE, MARIETTA GA 30067",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01129&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006231,ELECTRCAL COMMERCIAL,"1310 POWERS FERRY RD SE, MARIETTA GA 30067",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=01128&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006256,ELECTRICAL,"1915 CARDELL RD, UNIT B26, AUSTELL GA 30168",Renewed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04902&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006254,NEW HOME,"2020 FERN MOUNTAIN LN, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04901&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006253,EV Charger Installation,"3055 INTREPID CLSE, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04900&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006252,ADDITION,"1309 GARRICK WAY, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04899&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006251,ACCESSORY STRUCTURE,"2000 STERLING CT, MARIETTA GA 30066",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04898&agencyCode=COBBCO&IsToShowInspection=
06/30/2023,2023-006250,ACCESSORY STRUCTURE,"2210 BRYANT PLACE CT, MARIETTA GA 30066",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=04897&agencyCode=COBBCO&IsToShowInspection=
