Date,Building Number,Project Name,Address,Status,Url
03/29/2019,2019-002660,TOWNHOME,"1901 PARKADES PATH SW, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00090&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002658,TOWNHOME,"1905 PARKADES PATH, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00089&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002656,TOWNHOME,"1909 PARKADES PATH, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00088&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002655,TOWNHOME,"1913 PARKADES PATH, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00087&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002653,TOWNHOME,"1917 PARKADES PATH, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00086&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002652,TOWNHOME - MODEL HOME,"1921 PARKADES PATH, MARIETTA GA 30008",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BMU&capID2=00000&capID3=00085&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002683,ADDITION- COMMERCIAL,"5450 DUE WEST RD NW, KENNESAW GA 30152",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=00762&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002675,ELECTRICAL,"1995 N PARK PL, GA",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=00759&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002673,NEW TENANT - MOVE IN,"2501 E PIEDMONT RD, SUITE 229, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=00758&agencyCode=COBBCO&IsToShowInspection=
03/29/2019,2019-002672,NEW TENANT - INTERIOR RENO,"1800 WATER PL, SUITE 170, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=00757&agencyCode=COBBCO&IsToShowInspection=
