Date,Building Number,Project Name,Address,Status,Url
12/31/2021,2021-012470,PLUMBING,"1353 LITTLE WILLEO RD, MARIETTA GA 30068",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BHM&capID2=00000&capID3=10175&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2022-000047,INTERIOR / EXTERIOR RENOVATIONS - SUITE 106,"5590 MABLETON PKWY SW, SUITE 106, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22BLD&capID2=00000&capID3=00018&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2022-000037,INTERIOR / EXTERIOR RENOVATIONS - SUITE 102,"5590 MABLETON PKWY SW, SUITE 102, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22BLD&capID2=00000&capID3=00013&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2022-000036,INTERIOR / EXTERIOR RENOVATIONS - SUITE 98,"5590 MABLETON PKWY SW, SUITE 98, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22BLD&capID2=00000&capID3=00012&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012443,TOWNHOME,"4522 FILLMORE TRAIL, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BMU&capID2=00000&capID3=00285&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012441,TOWNHOME,"4526 FILLMORE TRAIL, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BMU&capID2=00000&capID3=00284&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012440,TOWNHOME,"4530 FILLMORE TRAIL, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BMU&capID2=00000&capID3=00283&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012439,TOWNHOME,"4534 FILLMORE TRAIL, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BMU&capID2=00000&capID3=00282&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012467,INTERIOR / EXTERIOR RENOVATIONS - SUITE 94,"5590 MABLETON PKWY SW, 94, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BLD&capID2=00000&capID3=02010&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012466,INTERIOR / EXTERIOR RENOVATIONS - SUITE 90,"5590 MABLETON PKWY SW, 90, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BLD&capID2=00000&capID3=02009&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012460,COMMERCIAL DEMOLITION,"2860 POWDER SPRINGS RD, MARIETTA GA 30064",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BLD&capID2=00000&capID3=02008&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012469,SINGLE FAMILY STICK BUILT,"5193 BURRUS LN SW, MABLETON GA 30126",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BHM&capID2=00000&capID3=10174&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012468,SINGLE FAMILY STICK BUILT,"6099 WHITETAIL DEER RUN, MABLETON GA 30126",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BHM&capID2=00000&capID3=10173&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012465,PLUMBING,"824 ATLANTA COUNTRY CLUB DR, MARIETTA GA 30067",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BHM&capID2=00000&capID3=10172&agencyCode=COBBCO&IsToShowInspection=
12/30/2021,2021-012463,1871 Fox,"1871 FOX CHAPEL DR, SMYRNA GA 30080",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21BHM&capID2=00000&capID3=10170&agencyCode=COBBCO&IsToShowInspection=
