Date,Building Number,Project Name,Address,Status,Url
06/28/2013,2013-005262,PLUMBING,"2751 HAMMONDTON RD, MARIETTA GA 30060",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BLD&capID2=00000&capID3=01690&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005261,ELECTRICAL,"2751 HAMMONDTON RD, MARIETTA GA 30060",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BLD&capID2=00000&capID3=01689&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005258,TOWNHOME,"1030 RIVERBEND CLUB DR SE, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BLD&capID2=00000&capID3=01688&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005244,FREE STANDING BUILDING,"4052 HIRAM LITHIA SPRINGS RD, UNIT 5, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BLD&capID2=00000&capID3=01687&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005277,PLUMBING,"5100 SANDLEWOOD CT, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03463&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005275,PLUMBING,"3351 CONLEY DOWNS DR, POWDER SPRINGS GA 30127",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03461&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005272,PLUMBING,"652 BOSTIC HILL CT, MARIETTA GA 30067",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03458&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005270,PLUMBING,"3613 SUMMIT OAKS DR, ROSWELL GA 30075",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03456&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005268,PLUMBING,"2015 STILESBORO DR, KENNESAW GA 30152",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03454&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005265,PLUMBING,"1500 OLD 41 HWY, KENNESAW GA 30144",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03451&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005260,PLUM,"643 PARKCREST PL, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03448&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005259,ADDITION,"601 LENOX WOODS CT, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03447&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005257,ELECTRICAL,"47 WAGON WHEEL CT, MARIETTA GA 30067",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03446&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005256,ELECTRICAL,"2654 FOREST WAY, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03445&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005255,SINGLE FAMILY STICK BUILT,"3401 HICKORY WOODS TRL, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03444&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005254,SINGLE FAMILY STICK BUILT,"1605 HICKORY WOODS WAY, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03443&agencyCode=COBBCO&IsToShowInspection=
06/28/2013,2013-005253,POOL & BARRIER,"1817 COBBLEWOOD TRL, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=13BHM&capID2=00000&capID3=03442&agencyCode=COBBCO&IsToShowInspection=
