Date,Building Number,Project Name,Address,Status,Url
11/30/2016,2016-010401,TOWNHOME,"4431 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00308&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010400,TOWNHOME,"4427 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00307&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010399,TOWNHOME,"4423 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00306&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010398,TOWNHOME,"4419 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00305&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010397,TOWNHOME,"4415 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00304&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010396,TOWNHOME,"4411 CHESTON BND, UNIT 3, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BMU&capID2=00000&capID3=00303&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010390,REMODEL - INT RENO,"3950 AUSTELL RD SW, AUSTELL GA 30106",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03196&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010384,LIFE STORAGE LP,"1987 CANTON RD, MARIETTA GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03195&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010377,LIFE STORAGE LP,"3150 AUSTELL RD, AUSTELL GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03194&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010375,PIZZA HUT,"1100 JOHNSON FERRY RD, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03193&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010372,NEW TENANT - INT RENO,"4401 SHALLOWFORD RD, SUITE 158, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03192&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010371,NEW TENANT - INT RENO,"380 INTERSTATE NORTH PKWY, SUITE 460, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03191&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010370,LIFE STORAGE LP,"2090 CLAY RD, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03190&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010367,NEW TENANT - MOVE IN,"825 JAMERSON RD, SUITE 417, MARIETTA GA 30066",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03189&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010366,EGGS UP GRILL,"4401 SHALLOWFORD RD NE, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=03188&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010404,SINGLE FAMILY STICK BUILT,"1306 CHIPMUNK FORREST CHASE, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06900&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010403,ADDITION,"328 OAKRIDGE DR SE, MARIETTA GA 30060",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06899&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010402,PLUMBING,"661 BLACKHAWK CIR, MABLETON GA 30152",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06898&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010395,ADDITION,"323 CHURCH RD SE, SMYRNA GA 30082",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06897&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010394,PLUMBING,"4894 MCPHERSON DR NE, ROSWELL GA 30075",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06896&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010393,PLUMBING,"3387 BROOKHILL CIR, MARIETTA GA 30062",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06895&agencyCode=COBBCO&IsToShowInspection=
11/30/2016,2016-010392,PLUMBING,"1319 DUNGAN DR, KENNESAW GA 30152",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=06894&agencyCode=COBBCO&IsToShowInspection=
