Date,Building Number,Project Name,Address,Status,Url
01/31/2023,2023-000900,REMODEL,"2265 ROSWELL RD, BLDG ONLY, MARIETTA GA 30062",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00209&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000895,PLUMBING,"2850 DELK RD, BLDG 6 UNITS, MARIETTA GA 30067",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00208&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000885,REMODEL,"2849 OVERLOOK PKWY SE, SUITE 400, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00207&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000881,ELECTRICAL,"4298 ATLANTA RD SE, SMYRNA GA 30080",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00206&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000878,NEW TENANT - INTERIOR RENOVATION,"1401 JOHNSON FERRY RD NE, SUITE 390, MARIETTA GA 30062",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00205&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000876,NEW TENANT,"302 VETERANS MEMORIAL HWY SW, SUITE 168, MABLETON GA 30126",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00204&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000869,NEW TENANT,"3801 TRAMORE POINTE PKWY, SUITE 100, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BLD&capID2=00000&capID3=00203&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000899,ELECTRICAL,"1572 GREENBROOK DR, AUSTELL GA 30127",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00674&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000898,RENOVATION,"4691 TRINITY CT, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00673&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000897,ADDITION/DECK/RENOVATION,"3250 GUS ROBINSON RD, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00672&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000896,RENO + BSMT FIN,"2412 ELMWOOD CIR, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00671&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000894,ADDITION,"3300 MAXWELL DR, MARIETTA GA 30060",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00670&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000893,POOL / BARRIER,"4235 MANER ST, SMYRNA GA 30080",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00669&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000892,Water Heater,"2934 FERN VALLEY DR, MARIETTA GA 30008",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00668&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000891,PLUMBING,"3377 WINDRIDGE DR, MARIETTA GA 30066",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00667&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000890,PLUMBING,"4285 LOCH HIGHLAND PASS, ROSWELL GA 30075",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00666&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000889,PLUMBING,"1790 MACBY DR, MARIETTA GA 30066",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00665&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000888,ADDITION,"6078 BROOKMERE LN, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00664&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000887,Kidonakis,"4362 SAHARA DR, KENNESAW GA 30144",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00663&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000886,ADDITION,"4940 NIAGARA DR, ACWORTH GA 30102",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00662&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000884,ADDITON/PATIO,"5284 COMFORT WELL DR, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00661&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000883,Repipe,"4933 GASKIN WALK, MARIETTA GA 30068",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00660&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000882,Repipe,"300 SUMTER DR NE, MARIETTA GA 30066",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00659&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000880,RETAINING WALL,"235 JACKSON HEIGHTS LN, MARIETTA GA 30064",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00658&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000879,Nyamekye,"2905 SEVEN PINES LN, UNIT 3, ATLANTA GA 30339",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00657&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000877,Water Heater,"6909 SILVER BEND PL, AUSTELL GA 30168",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00656&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000874,Water Heater,"608 FARMBROOK TRL, KENNESAW GA 30144",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00654&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000873,EV Charger Installation,"2270 MITCHELL RD NE, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00653&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000872,Simon Tseghai,"1979 SIMPSON RD, SMYRNA GA 30080",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00652&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000871,Water Heater,"3529 SIMPSON FARM DR, SMYRNA GA 30080",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00651&agencyCode=COBBCO&IsToShowInspection=
01/31/2023,2023-000870,Plumbing,"3132 ENFIELD PT, MARIETTA GA 30068",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23BHM&capID2=00000&capID3=00650&agencyCode=COBBCO&IsToShowInspection=
