Date,Building Number,Project Name,Address,Status,Url
08/31/2016,2016-007531,FREE STANDING BUILDING,"0 ELSDON RD, AUSTELL GA 30106",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02301&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007530,FREE STANDING BUILDING,"0 ELSDON RD, AUSTELL GA 30106",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02300&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007527,PLUMBING,"200 INTERSTATE NORTH PKWY, ATLANTA GA 30339",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02299&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007522,REMODEL - COMMERCIAL,"300 GALLERIA PKWY SE, SUITE 1600, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02298&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007521,ELEC,"3205 CUMBERLAND BLVD SE, ATLANTA GA 30339",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02297&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007518,PINOTS PALETTE,"1675 CUMBERLAND PKWY, SUITE 307, SMYRNA GA 30080",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02296&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007507,NEW TENANT - MOVE IN,"780 COBB PLACE BLVD, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02295&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007504,REMODEL,"7585 FACTORY SHOALS RD, BLDG 300, AUSTELL GA 30168",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02294&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007551,SINGLE FAMILY STICK BUILT,"4692 BLUFFSIDE CT, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05026&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007535,ELECTRICAL,"246 ROCKIN HILL DR, MARIETTA GA 30060",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05010&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007534,ADDITION,"3347 LYNNE RD, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05009&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007533,ADDITION,"3930 NEMOURS TRL, KENNESAW GA 30152",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05008&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007532,ADDITION,"1812 SHELBURNE RDG, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05007&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007528,ADDITION,"5660 LANNY DR, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05005&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007526,PLUM,"5003 TURTLE ROCK DR, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05004&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007525,SINGLE FAMILY STICK BUILT,"3618 CHILDERS WAY, ROSWELL GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05003&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007524,PLUM,"3235 WINTERBERRY CIR, MARIETTA GA 30062",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05002&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007523,PLUM,"4896 RAVEN WAY, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05001&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007520,ADDITION,"1273 MIDWAY RD, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=05000&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007517,SINGLE FAMILY STICK BUILT,"1778 FARMLAND DR NW, ACWORTH GA 30101",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04998&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007516,SINGLE FAMILY STICK BUILT,"3809 CLUB DR NW, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04997&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007515,RETAINING WALL,"1802 TRISTAN DR, SMYRNA GA 30080",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04996&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007512,POOL & BARRIER-RESIDENTIAL,"5909 DOWNINGTON PL, ACWORTH GA 30101",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04993&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007508,PLUM,"4518 HAMPTON WOODS DR, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04989&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007506,addition,"5771 DUE WEST RD, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04988&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007505,ELEC,"4984 SHALLOW RIDGE RD, KENNESAW GA 30144",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04987&agencyCode=COBBCO&IsToShowInspection=
08/31/2016,2016-007503,ADDITION,"4289 MEADOW WAY, MARIETTA GA 30066",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04986&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007502,VACANT TENANT,"4200 WADE GREEN RD, SUITE 168, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02293&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007496,Petco,"3805 DALLAS HWY SW, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02292&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007495,ELEC,"2100 ROSWELL RD, SUITE 600D, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02291&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007492,REMODEL - COMMERCIAL,"400 GALLERIA PKWY SE, SUITE 700, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02290&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007490,CELL TOWER - CO LOC,"4300 KING SPRINGS RD, SMYRNA GA 30080",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02289&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007487,REMODEL - COMMERCIAL,"1899 POWERS FERRY RD, ATLANTA GA 30144",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02288&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007486,REMODEL - INT RENO,"3100 WINDY HILL RD, SUITE 100, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02287&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007484,The Pro Cleaners,"4338 PACES FERRY RD SE, ATLANTA GA 30339",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02286&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007483,ELEC,"5220 CHURCH ST SW, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02285&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007482,PLUM,"3539 ESSEX AVE, UNIT 80, ATLANTA GA 30334",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=02284&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007501,ELEC,"429 LITTLE RD SE, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04985&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007500,DEMOLITION - RESIDENTIAL,"820 LECROY DR, MARIETTA GA 30068",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04984&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007499,ADDITON,"1764 BLACKWILLOW DR, MARIETTA GA 30066",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04983&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007498,DEMOLITION - RESIDENTIAL,"810 LECROY DR, MARIETTA GA 30068",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04982&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007497,ELECTRICAL,"700 WALNUT WAY, MARIETTA GA 30060",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04981&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007494,ACCESSORY STRUCTURE,"3979 OGLESBY RD, POWDER SPRINGS GA 30127",Applied,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04980&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007493,ELEC,"4108 DOWN DR, AUSTELL GA 30106",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04979&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007491,ELEC,"4518 HAMPTON WOODS DR, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04978&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007489,SINGLE FAMILY STICK BUILT,"3814 LAMB DR, MARIETTA GA 30064",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04977&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007488,INQ-F-2016-00267 / RENO,"4559 WALDENS FARM CT, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04976&agencyCode=COBBCO&IsToShowInspection=
08/30/2016,2016-007485,ELEC,"6122 VENETIAN WAY, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=04975&agencyCode=COBBCO&IsToShowInspection=
