Date,Building Number,Project Name,Address,Status,Url
09/29/2017,2017-008969,EMORY CLINIC,"2100 ROSWELL RD, SUITE 1128, MARIETTA GA 30062",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BLD&capID2=00000&capID3=02521&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008888,ELEC,"7895 THIRD FLAG PKWY, AUSTELL GA 30168",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BLD&capID2=00000&capID3=02500&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008884,MCDONALDS,"3316 COBB PKWY, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BLD&capID2=00000&capID3=02499&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008872,ELEC,"3950 AUSTELL RD SW, AUSTELL GA 30106",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BLD&capID2=00000&capID3=02498&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008860,PREMIER PODIATRY,"1200 JOHNSON FERRY RD, MARIETTA GA 30068",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BLD&capID2=00000&capID3=02496&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008889,SINGLE FAMILY STICK BUILT,"3885 RIDGEWOOD DR SE, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05939&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008887,PLUM,"4151 LAKE MIST DR NW, KENNESAW GA 30144",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05938&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008885,ADDITION,"2162 JOCKEY HOLLOW DR, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05936&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008883,ADDITION,"2632 GRAY RD, MARIETTA GA 30060",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05935&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008882,ADDITION,"4621 TRAYWICK DR, MARIETTA GA 30062",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05934&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008881,ADDITION,"3750 THACKARY DR, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05933&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008880,PLUM,"838 BISHOPS RUN LN, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05932&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008879,SINGLE FAMILY STICK BUILT,"1683 ARCHER ESTATES DR, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05931&agencyCode=COBBCO&IsToShowInspection=
09/29/2017,2017-008878,SINGLE FAMILY STICK BUILT,"1677 ARCHER ESTATES DR, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17BHM&capID2=00000&capID3=05930&agencyCode=COBBCO&IsToShowInspection=
