Date,Building Number,Project Name,Address,Status,Url
10/31/2011,2011-008303,HEATING,"2421 SHALLOWFORD RD, SUITE 2401, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BLD&capID2=00000&capID3=02480&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008301,DECK REPAIR,"2794 FIELD CREEK CT, MARIETTA GA 30064",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BHM&capID2=00000&capID3=05662&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008300,PLUMBING,"1466 CHASEWAY CIR, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BHM&capID2=00000&capID3=05661&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008299,PLUMBING,"975 RIDGECREST RD SE, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BHM&capID2=00000&capID3=05660&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008298,NEW TENANT - MOVE IN,"302 VETERANS MEMORIAL HWY, SUITE 104, MABLETON GA 30126",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BLD&capID2=00000&capID3=02478&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008297,NEW TENANT - MOVE IN,"2323 SHALLOWFORD RD, SUITE 105C, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BLD&capID2=00000&capID3=02477&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008296,PLUMBING,"1466 DEVON MILL WAY, AUSTELL GA 30168",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BHM&capID2=00000&capID3=05659&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008295,PLUMBING,"2501 CUMBERLAND CT, SMYRNA GA 30080",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BHM&capID2=00000&capID3=05658&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008294,NEW TENANT - INTERIOR RENO,"360 INTERSTATE NORTH PKWY, SUITE 500, ATLANTA GA 30339",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BLD&capID2=00000&capID3=02476&agencyCode=COBBCO&IsToShowInspection=
10/31/2011,2011-008293,EXTERIOR RENOVATION-RE-ROOF,"2525 CUMBERLAND PKWY, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=11BLD&capID2=00000&capID3=02475&agencyCode=COBBCO&IsToShowInspection=
