Date,Building Number,Project Name,Address,Status,Url
01/30/2009,2009-000734,BSMT,"5625 HOLLOWBROOKE LN, 21W, ACWORTH GA",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07221&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000733,DECK,"3250 NOTTY PINE TRL, MARIETTA GA",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07220&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000732,INT / EXT RENO TO TOWER,"3001 COBB PKY, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07219&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000731,REPERMIT,"946 VILLA RICA RD, MARIETTA GA",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07218&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000730,ELECTRIC,"2810 FLORENCE RD, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07217&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000729,SOLARIUM,"4780 WATERHAVEN BEND, MTTA GA",C of O Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07216&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000728,BATHROOM RENOVATION,"237 SHALLOWAY DR, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07215&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000727,CO-LOCATE TELECOMM,"2100 SANDY PLAINS RD, MARIETTA GA",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07214&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000726,WATER HEATER,"5995 GRAYWOOD CIR, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07213&agencyCode=COBBCO&IsToShowInspection=
01/30/2009,2009-000725,WATER HEATER,"1670 TUCKER CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=07212&agencyCode=COBBCO&IsToShowInspection=
