Date,Building Number,Project Name,Address,Status,Url
12/31/2009,2009-009409,ELEC ONLY,"2390 AUSTELL RD, MARIETTA GA 30008",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=02167&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009408,ELEC ONLY,"3320 PAPER, MARIETTA GA 30067",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=02166&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009407,CHOICE ONE DENTAL CARE,"683 PIEDMONT RD, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=02165&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009422,BASEMENT FINISH,"154 CATESBY RD, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05418&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009421,RENOVATION/FLOOD,"3140 FARMINGTON DR, ATLANTA GA 30339",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05417&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009420,ELECTRICAL,"2110 MACLAND RD, MARIETTA GA 30064",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05416&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009419,PLUMBING,"3369 BRIDLE TRL, MARIETTA GA 30064",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05415&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009418,PLUMBING,"951 OLD FARM WALK, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05414&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009417,RENOVATION,"3650 GARRARDS XING, ROSWELL GA 30075",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05413&agencyCode=COBBCO&IsToShowInspection=
12/31/2009,2009-009416,WATER HEATER,"840 BIRDS ML, MARIETTA GA 30067",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=05412&agencyCode=COBBCO&IsToShowInspection=
