Date,Building Number,Project Name,Address,Status,Url
05/31/2020,2020-004444,Pool,"4074 HERITAGE CROSSING WALK, POWDER SPRINGS GA 30127",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BLD&capID2=00000&capID3=00908&agencyCode=COBBCO&IsToShowInspection=
05/31/2020,2020-004453,Plumbing,"4921 HARRINGTON PL, POWDER SPRINGS GA 30127",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BHM&capID2=00000&capID3=03347&agencyCode=COBBCO&IsToShowInspection=
05/31/2020,2020-004452,Plumbing,"3086 HAROLD DEAN DR, MARIETTA GA 30066",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BHM&capID2=00000&capID3=03346&agencyCode=COBBCO&IsToShowInspection=
05/31/2020,2020-004443,Camille Brown,"3115 SEVEN PINES CT, UNIT 9, GA",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BHM&capID2=00000&capID3=03338&agencyCode=COBBCO&IsToShowInspection=
05/31/2020,2020-004442,Yi Jian,"780 OAK TRAIL DR, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BHM&capID2=00000&capID3=03337&agencyCode=COBBCO&IsToShowInspection=
05/29/2020,2020-004404,APARTMENT,"3292 ERNEST BARRETT PKWY, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BMU&capID2=00000&capID3=00198&agencyCode=COBBCO&IsToShowInspection=
05/29/2020,2020-004436,REMODEL - INT DEMO,"2971 OLYMPIC INDUSTRIAL DR SE, SUITE 112, SMYRNA GA 30338",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BLD&capID2=00000&capID3=00907&agencyCode=COBBCO&IsToShowInspection=
05/29/2020,2020-004413,NEW TENANT - INT RENO- COMMERCIAL,"2361 WINDY HILL RD SE, MARIETTA GA 30075",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BLD&capID2=00000&capID3=00906&agencyCode=COBBCO&IsToShowInspection=
05/29/2020,2020-004410,REMODEL - INTERIOR RENO,"1940 THE EXCHANGE, SUITE 100, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BLD&capID2=00000&capID3=00905&agencyCode=COBBCO&IsToShowInspection=
05/29/2020,2020-004403,NEW TENANT,"2410 PACES FERRY RD, FLOOR 600, ATLANTA GA 30339",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=20BLD&capID2=00000&capID3=00904&agencyCode=COBBCO&IsToShowInspection=
